,COUNTYFP,NEVER,RARELY,SOMETIMES,FREQUENTLY,ALWAYS,SIMILARITY
2278,51147,0.059,0.009000000000000001,0.138,0.154,0.64,0.243333105022724
2279,20087,0.026,0.069,0.09,0.182,0.634,0.2433844695127444
2280,30033,0.134,0.199,0.18,0.265,0.221,0.24359802954868084
2281,48305,0.032,0.068,0.054000000000000006,0.222,0.624,0.24391596913691405
2283,48507,0.036000000000000004,0.075,0.115,0.138,0.635,0.2440696621868437
2284,48199,0.021,0.054000000000000006,0.102,0.187,0.636,0.24435834342211446
2285,48481,0.011,0.07200000000000001,0.076,0.21600000000000005,0.625,0.24455878638887624
2287,13081,0.119,0.023,0.06,0.163,0.635,0.24483259586909584
2288,8073,0.013,0.068,0.196,0.403,0.321,0.2448713948177696
2289,48095,0.012,0.029,0.07200000000000001,0.279,0.607,0.24493264380233196
2290,12119,0.037000000000000005,0.036000000000000004,0.064,0.235,0.628,0.24539559898254085
2291,12055,0.025,0.056,0.145,0.138,0.635,0.24539763650043575
2292,5007,0.081,0.034,0.083,0.16,0.643,0.2454057864028475
2293,22033,0.052000000000000005,0.031,0.09,0.183,0.642,0.24564405142400664
2294,20065,0.218,0.156,0.247,0.129,0.25,0.24567254628875404
2295,13183,0.014,0.119,0.086,0.159,0.621,0.2462275370465294
2296,21215,0.032,0.058,0.047,0.41,0.453,0.2467326488326991
2297,13135,0.036000000000000004,0.054000000000000006,0.081,0.19,0.639,0.24681369491987276
2298,39055,0.03,0.057,0.064,0.218,0.631,0.2468825631752879
2299,37007,0.053,0.062,0.08,0.163,0.6409999999999999,0.2469291396332153
2300,13265,0.065,0.048,0.086,0.158,0.644,0.2469534369066363
2301,37013,0.037000000000000005,0.08,0.041,0.219,0.623,0.24704048251248215
2302,48153,0.049,0.063,0.043,0.21600000000000005,0.629,0.2474772716836841
2303,51069,0.026,0.048,0.048,0.264,0.614,0.24758634857358355
2304,51083,0.092,0.028,0.07200000000000001,0.165,0.643,0.2476025040261104
2305,38079,0.248,0.154,0.135,0.235,0.228,0.2476428880464771
2306,50021,0.031,0.037000000000000005,0.08800000000000001,0.205,0.639,0.247691340179668
2307,19133,0.078,0.069,0.087,0.127,0.64,0.2477418010752324
2308,20177,0.009000000000000001,0.078,0.095,0.184,0.633,0.2480241923684059
2309,22047,0.061,0.021,0.084,0.19,0.644,0.24811086231763416
2310,23013,0.006999999999999999,0.01,0.111,0.248,0.625,0.2484673016716687
2311,48451,0.006999999999999999,0.038,0.071,0.271,0.613,0.24849346067854586
2312,37071,0.038,0.079,0.054000000000000006,0.197,0.632,0.24862220335279794
2313,13117,0.035,0.048,0.083,0.193,0.6409999999999999,0.24864633518312704
2314,53071,0.083,0.022,0.061,0.193,0.6409999999999999,0.2486624217689516
2315,38027,0.269,0.159,0.117,0.209,0.246,0.2487548994492369
2316,1065,0.026,0.061,0.084,0.191,0.639,0.24890158697766476
2317,21159,0.108,0.055,0.096,0.104,0.637,0.24904417278868424
2318,20163,0.179,0.22,0.218,0.123,0.26,0.2491084101350253
2319,28075,0.036000000000000004,0.018000000000000002,0.105,0.197,0.643,0.2492348290267635
2320,4025,0.031,0.073,0.081,0.17600000000000002,0.639,0.2492568955916767
2321,50015,0.027000000000000003,0.181,0.062,0.141,0.59,0.24935917869611296
2322,46051,0.259,0.129,0.232,0.12,0.26,0.2493972734413911
2323,5119,0.028,0.027000000000000003,0.126,0.175,0.644,0.2496657765894237
2324,39031,0.077,0.194,0.294,0.17800000000000002,0.258,0.24989197666191684
2325,18131,0.135,0.219,0.171,0.253,0.223,0.24989997999199595
2326,42123,0.009000000000000001,0.019,0.114,0.224,0.634,0.2499339912856993
2327,50027,0.061,0.055,0.03,0.227,0.627,0.25001399960802195
2328,8071,0.052000000000000005,0.03,0.101,0.17,0.648,0.2502199032850904
2329,48397,0.033,0.041,0.101,0.18,0.645,0.250249875124844
2330,48235,0.009000000000000001,0.047,0.058,0.276,0.61,0.2502698543572517
2331,39165,0.062,0.044,0.085,0.162,0.647,0.2502818411311536
2332,24043,0.031,0.047,0.085,0.194,0.642,0.25037971163814376
2333,31033,0.116,0.159,0.16399999999999998,0.338,0.223,0.2505972864976794
2334,51159,0.015,0.07,0.109,0.16699999999999998,0.64,0.250730931478348
2335,48503,0.062,0.063,0.086,0.14400000000000002,0.645,0.2507409021280733
2336,51117,0.063,0.022,0.128,0.14,0.648,0.2510577622779268
2337,26143,0.012,0.037000000000000005,0.097,0.217,0.637,0.2510995818395563
2338,19137,0.218,0.034,0.084,0.378,0.28600000000000003,0.2512110666352101
2339,40043,0.066,0.185,0.28600000000000003,0.219,0.244,0.2512150473200202
2340,8015,0.038,0.045,0.134,0.138,0.645,0.2514338879308038
2341,12111,0.077,0.022,0.08,0.173,0.648,0.251441842182243
2342,40149,0.024,0.256,0.243,0.16399999999999998,0.313,0.25150149104925795
2343,39149,0.182,0.119,0.21600000000000005,0.28300000000000003,0.2,0.2521368675937733
2344,13205,0.044,0.112,0.055,0.159,0.63,0.2523549088090026
2347,40153,0.146,0.232,0.145,0.247,0.229,0.2529940710767744
2348,38083,0.203,0.18600000000000005,0.091,0.285,0.235,0.2531896522372113
2349,51195,0.025,0.075,0.099,0.158,0.643,0.25321334877924584
2350,51111,0.068,0.006,0.134,0.14300000000000002,0.649,0.253288373203351
2351,48165,0.121,0.034,0.033,0.17600000000000002,0.636,0.2535527558517162
2352,12051,0.046,0.042,0.112,0.15,0.65,0.25366710468643744
2353,38087,0.217,0.179,0.142,0.246,0.215,0.254011810749028
2354,28103,0.009000000000000001,0.034,0.112,0.203,0.642,0.25405314404667384
2355,37105,0.066,0.102,0.081,0.115,0.636,0.2540610162933307
2356,39041,0.018000000000000002,0.081,0.084,0.177,0.64,0.2540806958428759
2357,48349,0.006,0.024,0.114,0.217,0.639,0.25420267504493343
2358,8023,0.034,0.07200000000000001,0.076,0.175,0.644,0.2542911716910361
2359,12071,0.052000000000000005,0.05,0.073,0.17600000000000002,0.648,0.2544444929645757
2360,55115,0.05,0.121,0.355,0.188,0.28600000000000003,0.2545800463508481
2361,33015,0.018000000000000002,0.057,0.07400000000000001,0.212,0.639,0.2546271784393803
2362,42097,0.064,0.013,0.078,0.197,0.649,0.255068618218706
2363,26147,0.051,0.069,0.046,0.194,0.64,0.2551764095679693
2364,13261,0.055,0.056,0.046,0.202,0.6409999999999999,0.2552116768488463
2365,22093,0.034,0.099,0.202,0.061,0.603,0.25521755425518833
2367,17119,0.035,0.045,0.083,0.189,0.648,0.2554818975974619
2369,45029,0.08800000000000001,0.077,0.094,0.1,0.6409999999999999,0.2556697088041521
2370,55001,0.163,0.189,0.227,0.213,0.208,0.2556697088041522
2371,38007,0.2,0.201,0.13699999999999998,0.244,0.218,0.2557009972604722
2372,37051,0.028,0.047,0.1,0.175,0.649,0.2557420575501809
2373,42099,0.035,0.017,0.1,0.199,0.649,0.25609959000357657
2374,16087,0.136,0.13,0.324,0.172,0.239,0.25651900514386844
2375,5143,0.034,0.028,0.101,0.18600000000000005,0.6509999999999999,0.2566729436461895
2376,48161,0.025,0.121,0.085,0.13699999999999998,0.632,0.2569182749436093
2377,55025,0.017,0.02,0.092,0.23,0.6409999999999999,0.2574354287972034
2378,31123,0.261,0.119,0.124,0.273,0.223,0.2576412234096089
2379,55029,0.021,0.03,0.059,0.264,0.627,0.2577130186855139
2380,19053,0.248,0.132,0.258,0.068,0.294,0.25773435937026323
2381,22121,0.044,0.04,0.07,0.197,0.649,0.2577421191811692
2382,48291,0.019,0.034,0.114,0.182,0.65,0.2580891318905157
2383,56041,0.098,0.278,0.154,0.207,0.264,0.2581549922042958
2384,47157,0.034,0.025,0.105,0.184,0.653,0.2583602136552763
2385,19067,0.063,0.271,0.14800000000000002,0.25,0.268,0.25877210050544475
2386,27129,0.05,0.136,0.193,0.374,0.247,0.2588455137722113
2387,16033,0.119,0.228,0.196,0.239,0.218,0.25925855820011035
2388,26081,0.019,0.061,0.063,0.215,0.6409999999999999,0.2595496099014598
2389,42019,0.035,0.062,0.062,0.194,0.647,0.2597787520179432
2390,6005,0.045,0.013,0.099,0.188,0.655,0.2602479586855582
2391,31161,0.248,0.083,0.094,0.333,0.242,0.26036320784627
2392,48251,0.024,0.079,0.056,0.199,0.642,0.2610383113644432
2393,51041,0.026,0.03,0.08,0.21600000000000005,0.649,0.2616371533249818
2394,23031,0.076,0.036000000000000004,0.061,0.173,0.655,0.26182818794010704
2395,29105,0.313,0.121,0.172,0.107,0.287,0.2618453742192136
2397,16057,0.002,0.012,0.066,0.328,0.5920000000000001,0.2625014285675414
2398,21067,0.031,0.051,0.066,0.202,0.65,0.2626537644885373
2399,49037,0.04,0.064,0.042,0.21,0.644,0.263102641567887
2400,41015,0.025,0.058,0.1,0.162,0.655,0.2633040068058213
2401,20023,0.065,0.27,0.174,0.235,0.256,0.26343689946550763
2402,41033,0.028,0.056,0.07200000000000001,0.192,0.652,0.2635203976924747
2403,19069,0.08800000000000001,0.278,0.187,0.18600000000000005,0.261,0.2637821070504973
2404,19055,0.035,0.13699999999999998,0.13699999999999998,0.408,0.28300000000000003,0.2638200144037597
2405,32033,0.059,0.016,0.208,0.421,0.29600000000000004,0.2638920233731971
2406,26079,0.018000000000000002,0.037000000000000005,0.07,0.228,0.6459999999999999,0.26462048295625185
2407,48471,0.029,0.058,0.079,0.179,0.655,0.264735717272906
2408,29047,0.033,0.037000000000000005,0.076,0.199,0.655,0.2648225821186706
2409,17201,0.031,0.03,0.08900000000000001,0.193,0.657,0.2649849052304678
2410,53069,0.045,0.057,0.079,0.161,0.6579999999999999,0.2652300887908458
2411,8125,0.038,0.284,0.133,0.255,0.29,0.26523762930625056
2412,17177,0.036000000000000004,0.059,0.041,0.222,0.644,0.26524516960728994
2413,37123,0.027000000000000003,0.056,0.078,0.184,0.655,0.2653092535137062
2414,48281,0.024,0.019,0.077,0.233,0.648,0.2653827424683075
2415,48323,0.005,0.091,0.129,0.13,0.645,0.2656557923328607
2416,19195,0.07200000000000001,0.271,0.175,0.231,0.251,0.26572730382856785
2417,22071,0.019,0.034,0.087,0.206,0.654,0.2659567634033773
2418,48089,0.004,0.044,0.078,0.228,0.645,0.26608645211660065
2419,21155,0.046,0.08199999999999999,0.07400000000000001,0.14400000000000002,0.654,0.266186025177882
2420,51135,0.044,0.014,0.099,0.182,0.6609999999999999,0.26627241689668113
2421,8089,0.004,0.047,0.102,0.194,0.653,0.2664338567074388
2422,13133,0.062,0.046,0.057,0.17600000000000002,0.6579999999999999,0.26700936313170737
2423,41053,0.013,0.022,0.078,0.242,0.645,0.2670374505570333
2425,18159,0.033,0.08199999999999999,0.08900000000000001,0.444,0.35200000000000004,0.2674490605704197
2426,41043,0.057,0.025,0.096,0.159,0.664,0.2674621468544662
2427,38033,0.187,0.206,0.149,0.256,0.203,0.2677162677164016
2428,26165,0.036000000000000004,0.056,0.077,0.171,0.659,0.2677946974829786
2429,24035,0.002,0.042,0.041,0.309,0.605,0.26788430338487546
2430,38001,0.219,0.166,0.189,0.233,0.193,0.2681958239794199
2431,53025,0.032,0.052000000000000005,0.108,0.146,0.6609999999999999,0.2684883610140297
2432,38065,0.181,0.217,0.102,0.28,0.221,0.2685851820186661
2433,45019,0.036000000000000004,0.059,0.062,0.18600000000000005,0.657,0.2689591046980935
2434,6109,0.008,0.043,0.084,0.212,0.653,0.2690111521851836
2435,29149,0.142,0.196,0.293,0.129,0.241,0.26979621939530585
2436,42023,0.147,0.014,0.048,0.142,0.649,0.2698166043815688
2437,29035,0.159,0.285,0.151,0.125,0.281,0.2700037036783013
2438,17185,0.078,0.113,0.271,0.325,0.212,0.27025913490574194
2439,12021,0.04,0.023,0.067,0.212,0.6579999999999999,0.27026468507742546
2440,41013,0.019,0.075,0.027000000000000003,0.246,0.633,0.27031278179176066
2441,42063,0.015,0.047,0.066,0.22,0.652,0.2705827045470572
2442,13121,0.026,0.036000000000000004,0.08900000000000001,0.187,0.662,0.2706566090085369
2443,36041,0.042,0.024,0.053,0.229,0.653,0.2708320512790169
2444,51087,0.04,0.037000000000000005,0.071,0.191,0.662,0.2708652801670971
2445,38103,0.254,0.163,0.083,0.275,0.226,0.2716468295415943
2446,48109,0.125,0.006,0.039,0.17600000000000002,0.654,0.2719503631179779
2447,17103,0.013,0.054000000000000006,0.058,0.224,0.65,0.2720477899193449
2448,17195,0.025,0.066,0.042,0.218,0.649,0.2722149885660229
2449,26115,0.066,0.035,0.054000000000000006,0.183,0.6629999999999999,0.2723086484120546
2450,24017,0.035,0.034,0.107,0.157,0.667,0.2727801312412618
2451,51053,0.022,0.016,0.104,0.193,0.664,0.27359824560841034
2452,8075,0.078,0.202,0.101,0.368,0.251,0.2738484982613562
2453,53027,0.03,0.009000000000000001,0.087,0.213,0.662,0.2739635012186843
2454,6101,0.058,0.031,0.08,0.163,0.669,0.2741021707320101
2455,38029,0.16,0.221,0.094,0.302,0.222,0.27433556094680833
2456,49043,0.018000000000000002,0.1,0.054000000000000006,0.177,0.6509999999999999,0.2745960669783891
2457,18013,0.055,0.061,0.041,0.184,0.66,0.2746597895579184
2459,28101,0.01,0.025,0.1,0.203,0.662,0.27493453766305903
2460,48435,0.009000000000000001,0.042,0.08,0.209,0.659,0.27501636314954064
2461,20181,0.1,0.27,0.159,0.24,0.231,0.2751526848860465
2462,4021,0.033,0.055,0.096,0.14800000000000002,0.667,0.2752707757826828
2464,38043,0.193,0.206,0.07400000000000001,0.301,0.226,0.27572268677060285
2465,19131,0.046,0.282,0.149,0.26,0.263,0.2757698315624825
2466,6115,0.057,0.035,0.071,0.16699999999999998,0.669,0.2757716446627536
2467,20209,0.025,0.056,0.076,0.17800000000000002,0.665,0.27605977613553195
2468,26113,0.025,0.036000000000000004,0.08199999999999999,0.191,0.6659999999999999,0.2760778875607389
2469,6029,0.022,0.028,0.105,0.177,0.6679999999999999,0.27614307885587136
2470,26039,0.043,0.05,0.061,0.181,0.6659999999999999,0.2763222756130964
2471,32023,0.061,0.038,0.052000000000000005,0.183,0.6659999999999999,0.2763457978692637
2473,27005,0.052000000000000005,0.28,0.175,0.24,0.252,0.27685013996745605
2474,51119,0.001,0.004,0.103,0.237,0.654,0.2769368158985006
2475,53057,0.035,0.097,0.037000000000000005,0.177,0.653,0.2771894658893083
2477,41029,0.044,0.077,0.075,0.138,0.665,0.27751396361264424
2478,51137,0.033,0.132,0.038,0.153,0.643,0.2781905821554713
2479,26089,0.003,0.038,0.092,0.203,0.6629999999999999,0.2784349116041305
2480,30017,0.085,0.261,0.14400000000000002,0.28,0.23,0.2785731501778303
2481,8017,0.016,0.187,0.106,0.398,0.292,0.2791057147390573
2482,17019,0.0,0.067,0.08,0.192,0.6609999999999999,0.27926868782590003
2483,51187,0.027000000000000003,0.017,0.08800000000000001,0.2,0.669,0.279281220278056
2484,51145,0.012,0.092,0.07400000000000001,0.162,0.66,0.27931165389220697
2485,30083,0.17600000000000002,0.21600000000000005,0.162,0.255,0.191,0.27980528944249783
2486,30091,0.179,0.203,0.17800000000000002,0.256,0.185,0.2800249988840282
2487,41021,0.008,0.003,0.049,0.332,0.607,0.2800749899580468
2488,20031,0.085,0.119,0.165,0.404,0.227,0.28008034561532513
2489,16025,0.18600000000000005,0.03,0.047,0.098,0.639,0.2802159881234474
2491,37055,0.028,0.005,0.102,0.194,0.6709999999999999,0.280626085744002
2492,38085,0.157,0.228,0.108,0.295,0.211,0.2807525600951842
2493,51047,0.053,0.068,0.013,0.213,0.653,0.280871856902752
2494,31165,0.241,0.161,0.101,0.292,0.205,0.2808860979115912
2496,37027,0.028,0.031,0.07200000000000001,0.199,0.67,0.28178892810044903
2497,37087,0.077,0.039,0.03,0.188,0.6659999999999999,0.2820549591834896
2498,48413,0.002,0.029,0.054000000000000006,0.271,0.644,0.2823136553551741
2499,23005,0.05,0.053,0.046,0.182,0.669,0.28238094836585564
2500,37199,0.028,0.019,0.063,0.224,0.665,0.2825066370901753
2501,17133,0.003,0.04,0.112,0.174,0.67,0.2826128093346089
2502,50023,0.051,0.19,0.104,0.05,0.604,0.2826906436371745
2503,38041,0.218,0.207,0.15,0.232,0.193,0.2827277842731414
2504,36115,0.026,0.027000000000000003,0.135,0.138,0.6729999999999999,0.2827826020108026
2505,48321,0.004,0.051,0.113,0.161,0.67,0.28289220561903083
2506,23023,0.061,0.026,0.033,0.21600000000000005,0.664,0.2829434572489705
2507,17007,0.025,0.006,0.065,0.244,0.66,0.2830706625561893
2508,33011,0.03,0.069,0.066,0.16399999999999998,0.67,0.2833372548748223
2509,19047,0.08900000000000001,0.045,0.141,0.064,0.66,0.2834960317182588
2510,8043,0.006,0.069,0.062,0.2,0.6629999999999999,0.2835683339161832
2511,6063,0.063,0.067,0.053,0.146,0.6709999999999999,0.2837692724732542
2512,22089,0.093,0.048,0.027000000000000003,0.165,0.667,0.2841144135731238
2513,45043,0.04,0.014,0.079,0.191,0.675,0.2841443295228677
2514,22035,0.022,0.046,0.121,0.13699999999999998,0.674,0.28417424232326194
2515,34017,0.022,0.019,0.077,0.211,0.67,0.2842041519753011
2516,27143,0.04,0.175,0.172,0.38,0.233,0.28432200055570794
2517,48497,0.008,0.127,0.046,0.17,0.649,0.284539979616222
2519,30109,0.165,0.219,0.161,0.267,0.187,0.2847771058213774
2520,6017,0.028,0.042,0.07200000000000001,0.183,0.675,0.2858373663466693
2521,8035,0.013,0.041,0.081,0.192,0.6729999999999999,0.2861066234815265
2523,32019,0.037000000000000005,0.069,0.05,0.173,0.6709999999999999,0.2863476907537408
2524,6043,0.01,0.094,0.049,0.18600000000000005,0.6609999999999999,0.28644196619908885
2525,6077,0.054000000000000006,0.019,0.081,0.165,0.68,0.28647512981059986
2526,51007,0.013,0.069,0.116,0.13,0.672,0.2868292174796704
2527,41023,0.014,0.062,0.132,0.12,0.6709999999999999,0.2869320477046786
2528,28051,0.062,0.07200000000000001,0.095,0.099,0.672,0.2869616699142937
2529,47037,0.02,0.037000000000000005,0.086,0.181,0.677,0.2872420582017892
2530,48027,0.01,0.035,0.078,0.205,0.672,0.2873969380491032
2532,36101,0.036000000000000004,0.031,0.057,0.201,0.674,0.2876873302736845
2533,53075,0.002,0.009000000000000001,0.049,0.31,0.629,0.2877116612165729
2534,29091,0.301,0.142,0.208,0.107,0.242,0.2879704845986825
2535,26055,0.004,0.041,0.08199999999999999,0.2,0.672,0.2880555501982214
2536,42129,0.017,0.07,0.069,0.172,0.6729999999999999,0.2881527372766047
2537,19103,0.014,0.044,0.069,0.2,0.6729999999999999,0.2884458354700237
2538,48367,0.02,0.048,0.055,0.206,0.6709999999999999,0.28866070047722114
2539,30005,0.287,0.08,0.188,0.252,0.192,0.2887247824486149
2540,39091,0.136,0.117,0.314,0.248,0.18600000000000005,0.2887490259723831
2541,51113,0.017,0.097,0.064,0.154,0.6679999999999999,0.2892317409967308
2542,13243,0.016,0.065,0.05,0.2,0.669,0.28925939915584425
2543,37101,0.032,0.022,0.113,0.151,0.682,0.2893769168403037
2545,48009,0.081,0.053,0.099,0.091,0.6759999999999999,0.2904530943198918
2546,28159,0.029,0.038,0.057,0.199,0.6759999999999999,0.29065099346122997
2547,34013,0.035,0.014,0.085,0.183,0.682,0.2909054829321717
2548,51103,0.001,0.022,0.121,0.17800000000000002,0.6779999999999999,0.291418942417956
2549,48283,0.152,0.002,0.083,0.097,0.667,0.2914686947169456
2550,56037,0.061,0.295,0.23,0.146,0.268,0.29149099471510265
2551,37127,0.044,0.032,0.038,0.212,0.6729999999999999,0.2915373046455633
2552,22123,0.022,0.063,0.124,0.114,0.677,0.2920599253577937
2553,12065,0.019,0.017,0.099,0.183,0.682,0.2922173848353312
2554,29203,0.212,0.25,0.198,0.098,0.243,0.29232516142131865
2555,32031,0.024,0.025,0.06,0.215,0.6759999999999999,0.2929385601111605
2556,51036,0.017,0.02,0.103,0.177,0.6829999999999999,0.2930818998164165
2557,38059,0.172,0.235,0.096,0.293,0.205,0.2931143121718897
2558,36097,0.01,0.009000000000000001,0.071,0.239,0.67,0.29373457406304765
2559,19109,0.135,0.318,0.101,0.173,0.272,0.29399659861977995
2560,31059,0.053,0.096,0.263,0.375,0.213,0.29409692279927035
2561,37185,0.027000000000000003,0.024,0.105,0.158,0.6859999999999999,0.2941513216016545
2563,51081,0.014,0.002,0.145,0.158,0.6809999999999999,0.29425329225006125
2564,22051,0.044,0.031,0.066,0.174,0.685,0.29440618200031066
2565,32001,0.022,0.093,0.058,0.153,0.674,0.2945454124579095
2566,6107,0.025,0.039,0.115,0.136,0.685,0.2948304597561114
2567,53037,0.032,0.084,0.033,0.179,0.672,0.29484741816743115
2568,41065,0.019,0.034,0.069,0.197,0.6809999999999999,0.2950271173977063
2569,38037,0.177,0.233,0.125,0.275,0.19,0.2952676751694977
2570,12043,0.047,0.08199999999999999,0.098,0.096,0.677,0.2952778352670583
2571,47047,0.022,0.001,0.08900000000000001,0.205,0.682,0.29570931672843864
2572,48053,0.031,0.039,0.055,0.194,0.682,0.29609120216581925
2573,17175,0.013,0.101,0.058,0.155,0.672,0.2961891287674145
2574,28069,0.032,0.021,0.08199999999999999,0.177,0.687,0.2962836478781778
2575,48257,0.063,0.058,0.041,0.155,0.682,0.2965299310356377
2576,53067,0.022,0.051,0.109,0.132,0.685,0.29657714004959995
2577,26099,0.034,0.043,0.09,0.145,0.688,0.29684507743939426
2578,6057,0.003,0.054000000000000006,0.084,0.177,0.682,0.2971918572235788
2579,54057,0.033,0.016,0.042,0.234,0.674,0.2974995798316361
2580,41031,0.018000000000000002,0.062,0.012,0.25,0.657,0.29766088086948883
2581,48047,0.061,0.004,0.166,0.09,0.6779999999999999,0.2978758130496667
2582,19029,0.341,0.07,0.124,0.238,0.227,0.2978875626809552
2583,37059,0.07400000000000001,0.067,0.037000000000000005,0.14,0.6809999999999999,0.2981777993077284
2584,41055,0.008,0.014,0.046,0.271,0.66,0.2983621959967449
2585,26163,0.046,0.032,0.075,0.156,0.69,0.29837895368138817
2586,37129,0.019,0.032,0.032,0.25,0.667,0.2990535069180765
2588,8097,0.019,0.014,0.016,0.318,0.633,0.3000283319954968
2589,31169,0.185,0.071,0.066,0.429,0.249,0.3001982678164549
2590,48331,0.006,0.019,0.07,0.228,0.679,0.3002715437732987
2591,26093,0.042,0.021,0.052000000000000005,0.198,0.687,0.3009833882459297
2593,48237,0.009000000000000001,0.018000000000000002,0.012,0.37,0.5920000000000001,0.3016985250212537
2594,51163,0.015,0.112,0.068,0.13,0.675,0.3017034968309118
2595,23015,0.031,0.014,0.065,0.204,0.688,0.30173664013506873
2596,38019,0.146,0.272,0.165,0.222,0.195,0.3019023020780067
2597,39161,0.069,0.084,0.223,0.412,0.212,0.3022730553655089
2598,42047,0.055,0.016,0.084,0.15,0.695,0.3023127519639223
2599,41049,0.026,0.004,0.083,0.197,0.69,0.3024615678065562
2600,51099,0.151,0.044,0.086,0.053,0.6659999999999999,0.3026003965628597
2601,48127,0.021,0.059,0.097,0.133,0.69,0.3027325552364661
2602,37019,0.024,0.018000000000000002,0.036000000000000004,0.248,0.6729999999999999,0.3027969616756416
2603,48039,0.021,0.042,0.075,0.17,0.691,0.3029653445528052
2604,38005,0.289,0.194,0.118,0.195,0.204,0.3034188524136231
2605,31013,0.303,0.112,0.096,0.285,0.203,0.3034897032849714
2606,42133,0.018000000000000002,0.024,0.091,0.174,0.693,0.3037515432059564
2607,37115,0.016,0.034,0.08,0.17800000000000002,0.6920000000000001,0.3041890859317606
2608,37119,0.029,0.037000000000000005,0.075,0.166,0.6940000000000001,0.3042663307038754
2610,51025,0.006,0.003,0.158,0.145,0.688,0.3053735417484625
2611,48339,0.031,0.073,0.061,0.145,0.69,0.30573681492420896
2612,48485,0.073,0.046,0.096,0.092,0.6920000000000001,0.3064669639618601
2613,41017,0.01,0.061,0.014,0.25,0.6659999999999999,0.3066659420281293
2614,17147,0.003,0.052000000000000005,0.06,0.198,0.688,0.30773690061479464
2615,26077,0.02,0.059,0.062,0.16699999999999998,0.693,0.3079025819963191
2616,51175,0.019,0.013,0.063,0.21600000000000005,0.69,0.3080162333384395
2617,21005,0.062,0.01,0.044,0.483,0.401,0.3081736523455566
2618,48077,0.066,0.049,0.105,0.087,0.693,0.308510939838444
2619,6061,0.012,0.023,0.07200000000000001,0.201,0.693,0.3086421876542479
2620,12073,0.051,0.022,0.071,0.156,0.7,0.3088834731739463
2621,29189,0.024,0.028,0.069,0.182,0.6970000000000001,0.3094721312170129
2622,6011,0.027000000000000003,0.031,0.092,0.151,0.7,0.3094834405909305
2623,42035,0.014,0.024,0.077,0.19,0.696,0.309628810029041
2624,48137,0.016,0.047,0.145,0.101,0.691,0.31014673946375765
2626,36089,0.027000000000000003,0.029,0.095,0.149,0.701,0.3104416209209068
2627,19197,0.172,0.299,0.173,0.125,0.232,0.3107346134565636
2628,33007,0.017,0.05,0.068,0.16899999999999998,0.6970000000000001,0.31093086048187635
2629,42015,0.042,0.017,0.051,0.194,0.6970000000000001,0.3110723388538429
2630,19091,0.243,0.268,0.147,0.102,0.24,0.3121938500355188
2632,37175,0.025,0.013,0.047,0.224,0.691,0.3125395974912619
2633,21239,0.042,0.017,0.049,0.193,0.698,0.3127235200620509
2634,51049,0.012,0.055,0.098,0.13699999999999998,0.6990000000000001,0.3127682848371939
2635,50001,0.029,0.045,0.086,0.139,0.7020000000000001,0.31289614890567136
2636,51125,0.011,0.015,0.106,0.16699999999999998,0.701,0.3129265089441928
2637,6047,0.026,0.036000000000000004,0.08900000000000001,0.146,0.703,0.3134724868309817
2638,48373,0.016,0.099,0.052000000000000005,0.14400000000000002,0.6890000000000001,0.31363513833752754
2639,51015,0.029,0.037000000000000005,0.061,0.173,0.701,0.313646297602889
2640,13089,0.036000000000000004,0.028,0.075,0.156,0.7040000000000001,0.3141178122934133
2641,38071,0.242,0.25,0.138,0.175,0.195,0.3141576037596416
2642,36073,0.001,0.033,0.059,0.213,0.693,0.3148618744783179
2643,37091,0.02,0.006999999999999999,0.06,0.217,0.696,0.3151206118298198
2644,30071,0.229,0.114,0.214,0.29600000000000004,0.147,0.3151967639427791
2645,48015,0.006,0.024,0.054000000000000006,0.224,0.6920000000000001,0.3153458418942606
2646,27085,0.061,0.17600000000000002,0.193,0.383,0.18600000000000005,0.3164711677230644
2647,12115,0.017,0.031,0.073,0.175,0.7040000000000001,0.31709777671879075
2648,6099,0.032,0.028,0.062,0.173,0.705,0.31727432924836513
2649,51183,0.012,0.012,0.06,0.218,0.698,0.31846977878599403
2650,37065,0.021,0.037000000000000005,0.055,0.184,0.703,0.31859849340510066
2651,50017,0.029,0.095,0.073,0.107,0.696,0.31899686518835885
2652,37021,0.009000000000000001,0.023,0.044,0.23,0.693,0.31904545130748996
2653,4001,0.055,0.063,0.031,0.15,0.701,0.3194072635366954
2654,41059,0.043,0.01,0.081,0.155,0.71,0.3195778465413396
2655,26101,0.035,0.05,0.087,0.121,0.7070000000000001,0.3196513725920789
2656,37067,0.02,0.022,0.068,0.183,0.706,0.3198687230724505
2657,48457,0.021,0.066,0.054000000000000006,0.155,0.703,0.32056512598846426
2658,4005,0.039,0.08,0.07,0.11,0.7020000000000001,0.32075847611559705
2659,30021,0.139,0.249,0.17600000000000002,0.274,0.161,0.3209641724554315
2660,48131,0.122,0.003,0.132,0.053,0.691,0.32116039606402275
2661,51133,0.017,0.038,0.095,0.141,0.71,0.3220962589040736
2662,48259,0.002,0.059,0.076,0.158,0.705,0.3221226474496942
2663,51127,0.008,0.035,0.079,0.17,0.708,0.32221576621884906
2664,48239,0.02,0.062,0.146,0.075,0.696,0.3222607639784899
2665,48491,0.016,0.033,0.065,0.177,0.708,0.3227196926126449
2666,30079,0.101,0.27,0.171,0.28300000000000003,0.17600000000000002,0.3228157369150395
