,YEAR,COUNTY,pct_18_29
131,12,Dickey North Dakota,1.5032840722495895
143,12,Divide North Dakota,1.5225265017667844
155,12,Dunn North Dakota,1.5361663652802893
167,12,Eddy North Dakota,1.4923480542195016
179,12,Emmons North Dakota,1.5072508485035483
191,12,Foster North Dakota,1.5009345794392523
203,12,Golden Valley North Dakota,1.4968767745599092
215,12,Grand Forks North Dakota,1.5133403406718406
227,12,Grant North Dakota,1.5043975373790677
239,12,Griggs North Dakota,1.5105333930972658
251,12,Hettinger North Dakota,1.4821928771508603
263,12,Kidder North Dakota,1.5266129032258065
275,12,LaMoure North Dakota,1.5160652496292635
287,12,Logan North Dakota,1.5178378378378379
299,12,McHenry North Dakota,1.5174934725848563
311,12,McIntosh North Dakota,1.4913896676011213
323,12,McKenzie North Dakota,1.5357428115015974
335,12,McLean North Dakota,1.5074074074074073
347,12,Mercer North Dakota,1.5144741663613046
359,12,Morton North Dakota,1.5054202270118606
371,12,Mountrail North Dakota,1.5383594120436226
383,12,Nelson North Dakota,1.5095519277526919
395,12,Oliver North Dakota,1.5191424196018377
407,12,Pembina North Dakota,1.5325687398911925
419,12,Pierce North Dakota,1.508427672955975
431,12,Ramsey North Dakota,1.5103741644239952
443,12,Ransom North Dakota,1.5187811422000768
455,12,Renville North Dakota,1.5247099269445639
467,12,Richland North Dakota,1.5161031093527848
479,12,Rolette North Dakota,1.4989418735891649
491,12,Sargent North Dakota,1.5330938943047716
503,12,Sheridan North Dakota,1.5041825095057033
515,12,Sioux North Dakota,1.500709219858156
527,12,Slope North Dakota,1.52
551,12,Steele North Dakota,1.5164021164021164
563,12,Stutsman North Dakota,1.511930061823802
575,12,Towner North Dakota,1.5089081772498858
587,12,Traill North Dakota,1.509581881533101
599,12,Walsh North Dakota,1.5105723146320835
611,12,Ward North Dakota,1.5230703271684334
623,12,Wells North Dakota,1.501564945226917
11,12,Adams Ohio,1.495595349844754
23,12,Allen Ohio,1.5046555480649921
35,12,Ashland Ohio,1.4915114800688056
47,12,Ashtabula Ohio,1.5046431032177785
59,12,Athens Ohio,1.4963032130665728
71,12,Auglaize Ohio,1.5001095146311547
83,12,Belmont Ohio,1.5107005342805122
95,12,Brown Ohio,1.496362129305581
107,12,Butler Ohio,1.490183591119556
119,12,Carroll Ohio,1.5001114661514454
131,12,Champaign Ohio,1.499138485277099
143,12,Clark Ohio,1.484826562651492
155,12,Clermont Ohio,1.493547386982386
167,12,Clinton Ohio,1.4937571483034693
179,12,Columbiana Ohio,1.506934424781367
191,12,Coshocton Ohio,1.4957377049180327
203,12,Crawford Ohio,1.4883597628572807
215,12,Cuyahoga Ohio,1.47684345528034
227,12,Darke Ohio,1.4973881400035216
239,12,Defiance Ohio,1.4961797988815082
251,12,Delaware Ohio,1.4970336126820827
263,12,Erie Ohio,1.4888104920151886
275,12,Fairfield Ohio,1.497283815857946
287,12,Fayette Ohio,1.4920245398773007
299,12,Franklin Ohio,1.4881967501951767
311,12,Fulton Ohio,1.4968665432274604
323,12,Gallia Ohio,1.4940464245100007
335,12,Geauga Ohio,1.4968873132654914
347,12,Greene Ohio,1.4923196221076496
359,12,Guernsey Ohio,1.4997556270096464
371,12,Hamilton Ohio,1.4832844632177453
383,12,Hancock Ohio,1.4951374318778619
395,12,Hardin Ohio,1.498517455762793
407,12,Harrison Ohio,1.4956781914893618
419,12,Henry Ohio,1.495297341331556
431,12,Highland Ohio,1.4924121313222585
443,12,Hocking Ohio,1.4964619303707898
455,12,Holmes Ohio,1.500432211101001
467,12,Huron Ohio,1.4945251089829403
479,12,Jackson Ohio,1.4908832875698022
491,12,Jefferson Ohio,1.4862763107539227
503,12,Knox Ohio,1.4891210166554347
515,12,Lake Ohio,1.4879447662166683
527,12,Lawrence Ohio,1.4874627919882952
539,12,Licking Ohio,1.4908685868077935
551,12,Logan Ohio,1.4962778069714486
563,12,Lorain Ohio,1.4919585712303078
575,12,Lucas Ohio,1.4836744889669147
587,12,Madison Ohio,1.543515682636203
599,12,Mahoning Ohio,1.4895991394200705
611,12,Marion Ohio,1.5297190174058655
623,12,Medina Ohio,1.495226597532073
635,12,Meigs Ohio,1.4942157419129525
647,12,Mercer Ohio,1.504663363450889
659,12,Miami Ohio,1.4926299456943366
671,12,Monroe Ohio,1.503002783067233
683,12,Montgomery Ohio,1.4811270540750479
695,12,Morgan Ohio,1.4986214502343536
707,12,Morrow Ohio,1.4999716938405796
719,12,Muskingum Ohio,1.4860407121730557
731,12,Noble Ohio,1.5856905158069883
743,12,Ottawa Ohio,1.4971745835903763
755,12,Paulding Ohio,1.495929734361611
767,12,Perry Ohio,1.5005534953229644
779,12,Pickaway Ohio,1.5247788973091332
791,12,Pike Ohio,1.494166786691632
803,12,Portage Ohio,1.4898686494404982
815,12,Preble Ohio,1.4956460055770266
827,12,Putnam Ohio,1.5001624287528426
839,12,Richland Ohio,1.5080145929973423
851,12,Ross Ohio,1.5219001904364386
863,12,Sandusky Ohio,1.4952664137530332
875,12,Scioto Ohio,1.4947420134370768
887,12,Seneca Ohio,1.499800645184675
899,12,Shelby Ohio,1.5022638402963573
911,12,Stark Ohio,1.4860094008191989
923,12,Summit Ohio,1.4849550750166818
935,12,Trumbull Ohio,1.487730712113712
947,12,Tuscarawas Ohio,1.4933088371182885
959,12,Union Ohio,1.480012883976402
971,12,Van Wert Ohio,1.4932979664014148
983,12,Vinton Ohio,1.5029423003439053
995,12,Warren Ohio,1.504386151865713
1007,12,Washington Ohio,1.4919463871409258
1019,12,Wayne Ohio,1.4969406274306456
1031,12,Williams Ohio,1.4983920200588685
1043,12,Wood Ohio,1.4930857610249433
1055,12,Wyandot Ohio,1.4976116112437994
11,12,Adair Oklahoma,1.5004055150040552
23,12,Alfalfa Oklahoma,1.5968081374956156
35,12,Atoka Oklahoma,1.5213693850850414
47,12,Beaver Oklahoma,1.5053662210506495
59,12,Beckham Oklahoma,1.5350656480168352
71,12,Blaine Oklahoma,1.4976137448297804
83,12,Bryan Oklahoma,1.4878424835920407
95,12,Caddo Oklahoma,1.5276406369515332
107,12,Canadian Oklahoma,1.496540935633083
119,12,Carter Oklahoma,1.4880380786098812
131,12,Cherokee Oklahoma,1.4875968514293936
143,12,Choctaw Oklahoma,1.479825517993457
155,12,Cimarron Oklahoma,1.5091249415067851
167,12,Cleveland Oklahoma,1.498813438774145
179,12,Coal Oklahoma,1.4991810737033666
191,12,Comanche Oklahoma,1.5191098891088124
203,12,Cotton Oklahoma,1.492057889163431
215,12,Craig Oklahoma,1.5124451986989111
227,12,Creek Oklahoma,1.4949246385727468
239,12,Custer Oklahoma,1.4973968210185153
251,12,Delaware Oklahoma,1.4935246111279035
263,12,Dewey Oklahoma,1.490492741770599
275,12,Ellis Oklahoma,1.4902824565949728
287,12,Garfield Oklahoma,1.5015559486373165
299,12,Garvin Oklahoma,1.4938111219371368
311,12,Grady Oklahoma,1.5002328330407995
323,12,Grant Oklahoma,1.4957304408031387
335,12,Greer Oklahoma,1.5772058823529411
347,12,Harmon Oklahoma,1.485111194873728
359,12,Harper Oklahoma,1.505694143167028
371,12,Haskell Oklahoma,1.4994852300625643
383,12,Hughes Oklahoma,1.5412305143459597
395,12,Jackson Oklahoma,1.4971463514064411
407,12,Jefferson Oklahoma,1.4995001666111296
419,12,Johnston Oklahoma,1.4949932341001353
431,12,Kay Oklahoma,1.496692544443934
443,12,Kingfisher Oklahoma,1.49825562955915
455,12,Kiowa Oklahoma,1.4987367937528708
467,12,Latimer Oklahoma,1.505311228035342
479,12,Le Flore Oklahoma,1.5015345114637033
491,12,Lincoln Oklahoma,1.4981793158815264
503,12,Logan Oklahoma,1.4963237591385308
515,12,Love Oklahoma,1.5012191553691603
527,12,McClain Oklahoma,1.495280921085141
539,12,McCurtain Oklahoma,1.4921722709551657
551,12,McIntosh Oklahoma,1.4938763012859768
563,12,Major Oklahoma,1.4882684493380522
575,12,Marshall Oklahoma,1.4882168802787785
587,12,Mayes Oklahoma,1.4993430656934306
599,12,Murray Oklahoma,1.5033041995310168
611,12,Muskogee Oklahoma,1.487109725429063
623,12,Noble Oklahoma,1.4925882670020663
635,12,Nowata Oklahoma,1.501389440254069
647,12,Okfuskee Oklahoma,1.5446510464437588
659,12,Oklahoma Oklahoma,1.4895790748826863
671,12,Okmulgee Oklahoma,1.4931236188743013
683,12,Osage Oklahoma,1.5019483423120328
695,12,Ottawa Oklahoma,1.4909885308574549
707,12,Pawnee Oklahoma,1.4981680508060577
719,12,Payne Oklahoma,1.5106133228993446
731,12,Pittsburg Oklahoma,1.5090484262610528
743,12,Pontotoc Oklahoma,1.4866262668477692
755,12,Pottawatomie Oklahoma,1.480590147674675
767,12,Pushmataha Oklahoma,1.4903568853640952
779,12,Roger Mills Oklahoma,1.4984649734859057
791,12,Rogers Oklahoma,1.4979612585037692
803,12,Seminole Oklahoma,1.4903949212630885
815,12,Sequoyah Oklahoma,1.4933243522817483
827,12,Stephens Oklahoma,1.4843891245393228
839,12,Texas Oklahoma,1.5323024570885253
851,12,Tillman Oklahoma,1.5067586206896553
863,12,Tulsa Oklahoma,1.4881882029369873
875,12,Wagoner Oklahoma,1.4943104233045061
887,12,Washington Oklahoma,1.4880936208201525
899,12,Washita Oklahoma,1.4945950897764748
911,12,Woods Oklahoma,1.5354259069714546
923,12,Woodward Oklahoma,1.5267923408045123
11,12,Baker Oregon,1.5101091540560654
23,12,Benton Oregon,1.5009940571502263
35,12,Clackamas Oregon,1.493257800935945
47,12,Clatsop Oregon,1.4946052108194112
59,12,Columbia Oregon,1.5008977346525576
71,12,Coos Oregon,1.4938669809418952
83,12,Crook Oregon,1.4960662186526799
95,12,Curry Oregon,1.4911232279171212
107,12,Deschutes Oregon,1.495027618720029
119,12,Douglas Oregon,1.4926202919444944
131,12,Gilliam Oregon,1.5047071129707112
143,12,Grant Oregon,1.502847617724684
155,12,Harney Oregon,1.5092655214391992
167,12,Hood River Oregon,1.4999144641176974
179,12,Jackson Oregon,1.488517452386125
191,12,Jefferson Oregon,1.5168302376510665
203,12,Josephine Oregon,1.4875238606878736
215,12,Klamath Oregon,1.5000586183651339
227,12,Lake Oregon,1.5313254543143984
239,12,Lane Oregon,1.4915656154548809
251,12,Lincoln Oregon,1.4829870701733316
263,12,Linn Oregon,1.4951714464080648
275,12,Malheur Oregon,1.5435543488927415
287,12,Marion Oregon,1.498355461764486
299,12,Morrow Oregon,1.5085753684391967
311,12,Multnomah Oregon,1.4947143094401831
323,12,Polk Oregon,1.4890399024220247
335,12,Sherman Oregon,1.5196629213483146
347,12,Tillamook Oregon,1.505030329930463
359,12,Umatilla Oregon,1.5232713277742143
371,12,Union Oregon,1.49543506614496
383,12,Wallowa Oregon,1.4915371809101
395,12,Wasco Oregon,1.5017240086950003
407,12,Washington Oregon,1.4952891660793362
431,12,Yamhill Oregon,1.5003921568627452
11,12,Adams Pennsylvania,1.4920735081400653
23,12,Allegheny Pennsylvania,1.4838924546377807
35,12,Armstrong Pennsylvania,1.4978450606318066
47,12,Beaver Pennsylvania,1.4857956798370027
59,12,Bedford Pennsylvania,1.4971391580354159
71,12,Berks Pennsylvania,1.4923046604173196
83,12,Blair Pennsylvania,1.4898751528782146
95,12,Bradford Pennsylvania,1.4964109875171991
107,12,Bucks Pennsylvania,1.4906107246884301
119,12,Butler Pennsylvania,1.495818538963977
131,12,Cambria Pennsylvania,1.4927107656384417
143,12,Cameron Pennsylvania,1.499887564650326
155,12,Carbon Pennsylvania,1.497881025832788
167,12,Centre Pennsylvania,1.5258798534347384
179,12,Chester Pennsylvania,1.4924026979612905
191,12,Clarion Pennsylvania,1.4905822363286332
203,12,Clearfield Pennsylvania,1.5272853447732004
215,12,Clinton Pennsylvania,1.490681300476289
227,12,Columbia Pennsylvania,1.4813742996120929
239,12,Crawford Pennsylvania,1.4897021115693203
251,12,Cumberland Pennsylvania,1.495177013853258
263,12,Dauphin Pennsylvania,1.4847484180683366
275,12,Delaware Pennsylvania,1.4813841096644536
287,12,Elk Pennsylvania,1.502373788030759
299,12,Erie Pennsylvania,1.4943127891802113
311,12,Fayette Pennsylvania,1.4963952534925817
323,12,Forest Pennsylvania,1.6889747481716573
335,12,Franklin Pennsylvania,1.49179175240442
347,12,Fulton Pennsylvania,1.503303509979353
359,12,Greene Pennsylvania,1.5212927441834792
371,12,Huntingdon Pennsylvania,1.5334706716285664
383,12,Indiana Pennsylvania,1.5002914134145326
395,12,Jefferson Pennsylvania,1.4976396085204375
407,12,Juniata Pennsylvania,1.5024835439970925
419,12,Lackawanna Pennsylvania,1.4859162318647043
431,12,Lancaster Pennsylvania,1.4900077694952027
443,12,Lawrence Pennsylvania,1.4841191879502291
455,12,Lebanon Pennsylvania,1.4917943763091266
467,12,Lehigh Pennsylvania,1.4904797491592612
479,12,Luzerne Pennsylvania,1.4950963558977624
491,12,Lycoming Pennsylvania,1.4898189745717085
503,12,McKean Pennsylvania,1.5133292307692308
515,12,Mercer Pennsylvania,1.4944801871618658
527,12,Mifflin Pennsylvania,1.4882743075122458
539,12,Monroe Pennsylvania,1.4962089845011775
551,12,Montgomery Pennsylvania,1.48621098427637
563,12,Montour Pennsylvania,1.484585847504114
575,12,Northampton Pennsylvania,1.4920975481926724
587,12,Northumberland Pennsylvania,1.5026474246777408
599,12,Perry Pennsylvania,1.5055108921161826
611,12,Philadelphia Pennsylvania,1.4731746949618196
623,12,Pike Pennsylvania,1.5073375262054507
635,12,Potter Pennsylvania,1.498850296502481
647,12,Schuylkill Pennsylvania,1.512397512715851
659,12,Snyder Pennsylvania,1.4960368572277816
671,12,Somerset Pennsylvania,1.5229757512219695
683,12,Sullivan Pennsylvania,1.5225848994394988
695,12,Susquehanna Pennsylvania,1.5020085300535608
707,12,Tioga Pennsylvania,1.4963415535463527
719,12,Union Pennsylvania,1.5461790174298244
731,12,Venango Pennsylvania,1.4949672377042709
743,12,Warren Pennsylvania,1.5005485953407671
755,12,Washington Pennsylvania,1.4919633577453895
767,12,Wayne Pennsylvania,1.5311423064192675
779,12,Westmoreland Pennsylvania,1.4894797634845613
791,12,Wyoming Pennsylvania,1.5019407329999253
803,12,York Pennsylvania,1.4943214462274361
11,12,Bristol Rhode Island,1.4832607933331958
23,12,Kent Rhode Island,1.484125824751053
35,12,Newport Rhode Island,1.493713603469701
47,12,Providence Rhode Island,1.4873546595798295
59,12,Washington Rhode Island,1.4841491674430827
11,12,Abbeville South Carolina,1.4839972275451543
23,12,Aiken South Carolina,1.4826887962919613
35,12,Allendale South Carolina,1.5200276243093922
47,12,Anderson South Carolina,1.480869676833302
59,12,Bamberg South Carolina,1.4788141618086166
71,12,Barnwell South Carolina,1.478721364899837
83,12,Beaufort South Carolina,1.4896003581057868
95,12,Berkeley South Carolina,1.495846990219695
107,12,Calhoun South Carolina,1.4799697656840514
119,12,Charleston South Carolina,1.4833522116838354
131,12,Cherokee South Carolina,1.486108202443281
143,12,Chester South Carolina,1.4814849274283588
155,12,Chesterfield South Carolina,1.4861336254107338
167,12,Clarendon South Carolina,1.4897021781004594
179,12,Colleton South Carolina,1.479894896090453
191,12,Darlington South Carolina,1.4706085442372931
203,12,Dillon South Carolina,1.4733751107319795
215,12,Dorchester South Carolina,1.4861709119274733
227,12,Edgefield South Carolina,1.5360234776228907
239,12,Fairfield South Carolina,1.4783639862173894
251,12,Florence South Carolina,1.4669795289710976
263,12,Georgetown South Carolina,1.473356732610083
275,12,Greenville South Carolina,1.4849066550534629
287,12,Greenwood South Carolina,1.4661140218327662
299,12,Hampton South Carolina,1.5112891478514203
311,12,Horry South Carolina,1.4807289857405508
323,12,Jasper South Carolina,1.5033751205400192
335,12,Kershaw South Carolina,1.4817508377034154
347,12,Lancaster South Carolina,1.4860935395665837
359,12,Laurens South Carolina,1.4828352569896137
371,12,Lee South Carolina,1.5054670786783932
383,12,Lexington South Carolina,1.486487029288703
395,12,McCormick South Carolina,1.5386241149741098
407,12,Marion South Carolina,1.4582313990279545
419,12,Marlboro South Carolina,1.521977180488552
431,12,Newberry South Carolina,1.488423517169615
443,12,Oconee South Carolina,1.4916526286676892
455,12,Orangeburg South Carolina,1.4665738323179576
467,12,Pickens South Carolina,1.498344944989124
479,12,Richland South Carolina,1.4822048350125914
491,12,Saluda South Carolina,1.5028085771503932
503,12,Spartanburg South Carolina,1.4855105774192034
515,12,Sumter South Carolina,1.4811049371726277
527,12,Union South Carolina,1.4734587787377362
539,12,Williamsburg South Carolina,1.474809009483667
551,12,York South Carolina,1.4824168354218643
11,12,Aurora South Dakota,1.529262086513995
23,12,Beadle South Dakota,1.506475911775863
35,12,Bennett South Dakota,1.4927191679049034
47,12,Bon Homme South Dakota,1.5922330097087378
59,12,Brookings South Dakota,1.5140690480941927
83,12,Brule South Dakota,1.4989616764206155
95,12,Buffalo South Dakota,1.4938837920489296
119,12,Campbell South Dakota,1.5167151162790697
131,12,Charles Mix South Dakota,1.5036590615583298
143,12,Clark South Dakota,1.5125802997858673
155,12,Clay South Dakota,1.498862828713575
167,12,Codington South Dakota,1.5020172087543289
179,12,Corson South Dakota,1.4970631424375918
191,12,Custer South Dakota,1.4954302273740525
215,12,Day South Dakota,1.5079277286135693
227,12,Deuel South Dakota,1.5198804872443117
239,12,Dewey South Dakota,1.494908350305499
251,12,Douglas South Dakota,1.49914412872304
263,12,Edmunds South Dakota,1.5001305823974929
275,12,Fall River South Dakota,1.5054372113809027
287,12,Faulk South Dakota,1.5006524575902567
299,12,Grant South Dakota,1.523539421440726
311,12,Gregory South Dakota,1.5146953405017922
323,12,Haakon South Dakota,1.4965771458662454
335,12,Hamlin South Dakota,1.5123296560674886
347,12,Hand South Dakota,1.4979630209965529
359,12,Hanson South Dakota,1.501882421083116
371,12,Harding South Dakota,1.5300462249614792
383,12,Hughes South Dakota,1.4930959716991898
395,12,Hutchinson South Dakota,1.4925250308599642
407,12,Hyde South Dakota,1.5188316679477325
419,12,Jackson South Dakota,1.500897129186603
431,12,Jerauld South Dakota,1.5002483854942872
443,12,Jones South Dakota,1.5071982281284606
455,12,Kingsbury South Dakota,1.5124519133427818
467,12,Lake South Dakota,1.5209033367195437
503,12,Lyman South Dakota,1.5181169002909283
515,12,McCook South Dakota,1.4994629430719657
527,12,McPherson South Dakota,1.49978982765868
539,12,Marshall South Dakota,1.5325227963525836
551,12,Meade South Dakota,1.5203303684879288
563,12,Mellette South Dakota,1.512857836001941
575,12,Miner South Dakota,1.5185018050541517
599,12,Moody South Dakota,1.5018248175182483
611,12,Oglala Lakota South Dakota,1.4910065599209987
635,12,Perkins South Dakota,1.5022687609075043
647,12,Potter South Dakota,1.492336274965165
659,12,Roberts South Dakota,1.5086588416394073
671,12,Sanborn South Dakota,1.5183447098976108
683,12,Spink South Dakota,1.5021957340025094
695,12,Stanley South Dakota,1.5100064557779211
707,12,Sully South Dakota,1.5248023005032352
719,12,Todd South Dakota,1.4840326225803282
731,12,Tripp South Dakota,1.5017460025730565
743,12,Turner South Dakota,1.5014312977099236
755,12,Union South Dakota,1.505523474767763
767,12,Walworth South Dakota,1.5013799448022078
779,12,Yankton South Dakota,1.5208205487858333
791,12,Ziebach South Dakota,1.4981857764876634
11,12,Anderson Tennessee,1.4872820805944555
23,12,Bedford Tennessee,1.4931104540059945
35,12,Benton Tennessee,1.489108910891089
47,12,Bledsoe Tennessee,1.5951274561869357
59,12,Blount Tennessee,1.4858589805241644
71,12,Bradley Tennessee,1.486559985200259
83,12,Campbell Tennessee,1.4912403995783343
95,12,Cannon Tennessee,1.4982286415042922
107,12,Carroll Tennessee,1.489393884827313
119,12,Carter Tennessee,1.4912486035005585
131,12,Cheatham Tennessee,1.495364792091868
143,12,Chester Tennessee,1.4795051164941897
155,12,Claiborne Tennessee,1.4901905566507088
167,12,Clay Tennessee,1.4904793171372293
179,12,Cocke Tennessee,1.485001666481502
191,12,Coffee Tennessee,1.4879511677282378
203,12,Crockett Tennessee,1.4755446240337315
215,12,Cumberland Tennessee,1.487888301387971
227,12,Davidson Tennessee,1.481672390743131
239,12,Decatur Tennessee,1.4899254051273256
251,12,DeKalb Tennessee,1.4981942410932163
263,12,Dickson Tennessee,1.490861570401127
275,12,Dyer Tennessee,1.4822519443472644
287,12,Fayette Tennessee,1.492767364403277
299,12,Fentress Tennessee,1.4917130054526804
311,12,Franklin Tennessee,1.4902388172858225
323,12,Gibson Tennessee,1.481326196242851
335,12,Giles Tennessee,1.485677436872115
347,12,Grainger Tennessee,1.5030445969125215
359,12,Greene Tennessee,1.491638795986622
371,12,Grundy Tennessee,1.496462351977359
383,12,Hamblen Tennessee,1.4892198232051006
395,12,Hamilton Tennessee,1.4827136192102315
407,12,Hancock Tennessee,1.4918429003021147
419,12,Hardeman Tennessee,1.5507784431137726
431,12,Hardin Tennessee,1.4863948230157493
443,12,Hawkins Tennessee,1.4918818018525692
455,12,Haywood Tennessee,1.468042071197411
467,12,Henderson Tennessee,1.4898104349681687
479,12,Henry Tennessee,1.4854227855928273
491,12,Hickman Tennessee,1.5251807133211535
503,12,Houston Tennessee,1.4925009145226191
515,12,Humphreys Tennessee,1.4989775051124745
527,12,Jackson Tennessee,1.5
539,12,Jefferson Tennessee,1.4926140012845215
551,12,Johnson Tennessee,1.5365414886440296
563,12,Knox Tennessee,1.4863250643720245
575,12,Lake Tennessee,1.628278221208666
587,12,Lauderdale Tennessee,1.5188624039324308
599,12,Lawrence Tennessee,1.493113134882878
611,12,Lewis Tennessee,1.4894848386044994
623,12,Lincoln Tennessee,1.48946633300355
635,12,Loudon Tennessee,1.4932307464674115
647,12,McMinn Tennessee,1.4869316280626093
659,12,McNairy Tennessee,1.4898809060481046
671,12,Macon Tennessee,1.488903341191773
683,12,Madison Tennessee,1.473689581972567
695,12,Marion Tennessee,1.4897775625281073
707,12,Marshall Tennessee,1.4896872727272727
719,12,Maury Tennessee,1.4830838183572475
731,12,Meigs Tennessee,1.4957333762679117
743,12,Monroe Tennessee,1.4981415834139005
755,12,Montgomery Tennessee,1.4976434617427379
767,12,Moore Tennessee,1.4919852034525278
779,12,Morgan Tennessee,1.5463720039246835
791,12,Obion Tennessee,1.4836210050217833
803,12,Overton Tennessee,1.4969201025133763
815,12,Perry Tennessee,1.5033432392273403
827,12,Pickett Tennessee,1.49702852614897
839,12,Polk Tennessee,1.4945342205323193
851,12,Putnam Tennessee,1.4967661536544332
863,12,Rhea Tennessee,1.4964573220369644
875,12,Roane Tennessee,1.4912329998876026
887,12,Robertson Tennessee,1.493698912453177
899,12,Rutherford Tennessee,1.491301142091879
911,12,Scott Tennessee,1.4910730469458038
923,12,Sequatchie Tennessee,1.4952748569146812
935,12,Sevier Tennessee,1.4911653944020355
947,12,Shelby Tennessee,1.4744452957106853
959,12,Smith Tennessee,1.497147392965223
971,12,Stewart Tennessee,1.4995989792198323
983,12,Sullivan Tennessee,1.4866370273069442
995,12,Sumner Tennessee,1.4881719755545448
1007,12,Tipton Tennessee,1.4926703355573954
1019,12,Trousdale Tennessee,1.588621056362992
1031,12,Unicoi Tennessee,1.494827489794777
1043,12,Union Tennessee,1.4954436210694972
1055,12,Van Buren Tennessee,1.5042574931880108
1067,12,Warren Tennessee,1.496838433025656
1079,12,Washington Tennessee,1.4885410628019324
1091,12,Wayne Tennessee,1.5537695675643255
1103,12,Weakley Tennessee,1.4883881421027365
1115,12,White Tennessee,1.4895227646736149
1127,12,Williamson Tennessee,1.4911581631797057
1139,12,Wilson Tennessee,1.4920467035815757
11,12,Anderson Texas,1.6144279899541005
23,12,Andrews Texas,1.5115209836941994
35,12,Angelina Texas,1.4884160756501181
47,12,Aransas Texas,1.4948107188430455
59,12,Archer Texas,1.4894189173389454
71,12,Armstrong Texas,1.489136195018548
83,12,Atascosa Texas,1.497996207456063
95,12,Austin Texas,1.49716968566862
107,12,Bailey Texas,1.5022857142857142
119,12,Bandera Texas,1.4963655244029075
131,12,Bastrop Texas,1.5084589114434814
143,12,Baylor Texas,1.4856084354516956
155,12,Bee Texas,1.6087824351297406
167,12,Bell Texas,1.496787206136822
179,12,Bexar Texas,1.4940171315572228
191,12,Blanco Texas,1.4987008632972927
215,12,Bosque Texas,1.4943537597002943
227,12,Bowie Texas,1.500541583999142
239,12,Brazoria Texas,1.5051327405254045
251,12,Brazos Texas,1.5035753083403502
263,12,Brewster Texas,1.5095077692056937
275,12,Briscoe Texas,1.4974126778783958
287,12,Brooks Texas,1.5097983927816157
299,12,Brown Texas,1.4947179378829496
311,12,Burleson Texas,1.4936290191400532
323,12,Burnet Texas,1.490063337140484
335,12,Caldwell Texas,1.5045117259069256
347,12,Calhoun Texas,1.5133865664631283
359,12,Callahan Texas,1.495947787420211
371,12,Cameron Texas,1.4875095412406094
383,12,Camp Texas,1.4858713914770123
395,12,Carson Texas,1.503206209922376
407,12,Cass Texas,1.4833144608006394
419,12,Castro Texas,1.5130146082337317
431,12,Chambers Texas,1.504665009010653
443,12,Cherokee Texas,1.5095163925084527
455,12,Childress Texas,1.6125102655351766
467,12,Clay Texas,1.4994747397574253
479,12,Cochran Texas,1.5071854188573433
491,12,Coke Texas,1.50044286979628
503,12,Coleman Texas,1.5089908256880733
515,12,Collin Texas,1.4924531037082138
527,12,Collingsworth Texas,1.4897260273972603
539,12,Colorado Texas,1.5035592983762156
551,12,Comal Texas,1.4950483006740969
563,12,Comanche Texas,1.4982764943160982
575,12,Concho Texas,1.5315480557593544
587,12,Cooke Texas,1.4987274886685895
599,12,Coryell Texas,1.4980316256533819
611,12,Cottle Texas,1.4871244635193133
623,12,Crane Texas,1.5040650406504066
635,12,Crockett Texas,1.501732101616628
647,12,Crosby Texas,1.496252396723026
659,12,Culberson Texas,1.4988484569322893
671,12,Dallam Texas,1.526416906820365
695,12,Dawson Texas,1.546983029541169
707,12,Deaf Smith Texas,1.4985441604658687
719,12,Delta Texas,1.4976552241605703
731,12,Denton Texas,1.4916811972854136
743,12,DeWitt Texas,1.5250496031746033
755,12,Dickens Texas,1.5549525101763908
767,12,Dimmit Texas,1.4872580007902014
779,12,Donley Texas,1.4917632702867603
791,12,Duval Texas,1.511517433001703
803,12,Eastland Texas,1.5
815,12,Ector Texas,1.5105310336114737
827,12,Edwards Texas,1.5300207039337475
839,12,Ellis Texas,1.493853678595003
851,12,El Paso Texas,1.494266227220407
863,12,Erath Texas,1.4900229518947024
875,12,Falls Texas,1.4738393941145864
887,12,Fannin Texas,1.531508700794053
899,12,Fayette Texas,1.4926221099976327
911,12,Fisher Texas,1.5002610966057441
923,12,Floyd Texas,1.502626050420168
935,12,Foard Texas,1.4735930735930736
947,12,Fort Bend Texas,1.4906860764234533
959,12,Franklin Texas,1.4976223776223776
971,12,Freestone Texas,1.519653091241061
983,12,Frio Texas,1.5917462818871269
995,12,Gaines Texas,1.5060952912711707
1007,12,Galveston Texas,1.490858978368441
1019,12,Garza Texas,1.6501846203242896
1031,12,Gillespie Texas,1.487290647695272
1043,12,Glasscock Texas,1.5514549325762952
1055,12,Goliad Texas,1.4917733089579526
1067,12,Gonzales Texas,1.5065028554974325
1079,12,Gray Texas,1.5379237868957325
1091,12,Grayson Texas,1.4890024373770299
1103,12,Gregg Texas,1.4862156601718504
1115,12,Grimes Texas,1.544078947368421
1127,12,Guadalupe Texas,1.4947346970577835
1139,12,Hale Texas,1.5211638627791415
1151,12,Hall Texas,1.4892037786774628
1163,12,Hamilton Texas,1.5000590946696608
1175,12,Hansford Texas,1.5043526578996111
1187,12,Hardeman Texas,1.5049580472921433
1199,12,Hardin Texas,1.4917363980417346
1223,12,Harrison Texas,1.4900305020059201
1235,12,Hartley Texas,1.6016857962697275
1247,12,Haskell Texas,1.5300459526334393
1259,12,Hays Texas,1.4965354857487911
1271,12,Hemphill Texas,1.4988216810683426
1283,12,Henderson Texas,1.4896720935010939
